"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
-2.12893614723253,-3.50273750244745,-0.0453858973851586,2.86937920106114,0.634559780193703,3.24533537201528,6.54168299815708,-1.07358781174376,0.399026586798945,0.673273705309133,3.50386655018159,-1.14738127311385,-0.416841981241994,-0.202369928713315,-0.242705721375087,2.31704782785235,-2.68550154578524,-2.35067586630374,1.54729992365103,1.0719981083192,-2.18077658044429,3.00579830970163,0.083067595368884,4.63133714762675,-0.259400937490392,-0.60896713471604,7.55246680663876,-0.991491647242271,2.38696056595618,0.0750531111668038,-0.449255245071168,1.65473502771507,-0.725953440408737,-0.0290551367882806,0.383380384988726,-1.31992904629964,-1.17673846717153,0.836909529724148,-0.884877707778444,-4.03887601301392,0.455160026828013,0.567240545531668,-1.6937414480204,-0.609284242911017,0.639315102191913,2.39617720574707,-0.740663257399019,-1.0351180499665,-1.35932650762003,0.462282032113306,-0.245035975882427,0.102365060449323,-2.04378294017867,3.79114049114352,2.08950798883373,2.16431535764149,-0.22140002882036,-0.11111664383623,4.71903787902838,-3.95122817280195
-0.61079933333539,-1.10425234154307,-3.74782217203234,-1.06805004605306,1.60234557139971,5.36573271067219,-0.0273878867529346,1.16859717826719,-0.596125212292587,1.24577265742867,4.10084956027199,-0.450910802661222,-4.44949023737764,-0.185330153187167,0.58419374532528,3.54465026832057,1.54372084597293,-3.27709246583501,2.3703796985122,0.906568081679308,0.222471421082737,2.40891570420153,-3.19378347520823,5.32836077515826,-0.7303595950154,1.72763011131783,7.28206355875224,-0.829387630789468,-0.00205139935016413,-2.43975729760961,2.26212363414114,3.20812707136186,-0.14930910180709,0.550639213309852,-0.464319266588367,2.37326679860543,-1.08527249001488,-2.22349585891742,1.95210693336773,-2.38068234779391,0.803811689664306,1.40199203345865,-1.51645354916641,-1.86437050053326,1.47965887718734,-2.68298861255636,-1.3699207962983,-0.057559908204147,0.747379037787668,-0.524567909678021,1.08822713388425,1.86765361907599,-1.96499118888927,4.21408149656425,3.97771330500094,-0.376574106827611,-0.0883897890465159,2.66553995130593,0.961472699945881,-7.35659551060249
0.303316954046321,-3.34035323947938,-0.159037543929886,3.56494459012233,-0.552588931896941,0.234986296899492,0.521951653595376,-0.16473998321925,0.960376130219636,0.11974265636529,-1.57051943599477,0.0422030729739158,-2.17676746203596,0.0461375519271049,-0.451211973566416,-0.537633122527769,1.35939336066222,0.0646760655489612,-2.75737062631906,0.732748443281988,0.518962799573456,1.69049105155428,-1.28478474003737,1.79414741795135,1.75882652885,1.00274456588524,3.37394733889615,-2.90511989878069,0.510065001856709,1.00346863287008,-2.05798157600176,2.58033591554236,0.413418839094283,-2.26973891681448,4.05277089886495,-2.89001012954361,-1.22728429398314,3.61873049966525,-0.104998376505145,-0.226381933384914,1.27824306502489,-1.48447443616948,0.117766683967361,-1.40876397639567,-0.148947835774697,-0.535099781723275,-0.67371403492449,3.30525289396504,-2.63947574080506,0.398296825721987,1.74648919504664,-0.443037930605634,0.540267686611697,5.35130872419164,2.85957168063854,0.5877622562492,-1.40393774951676,0.0691076231633906,3.62712736854473,-1.5324467757708
-3.89713665727805,-1.50422550316605,-0.278588598192129,1.72395257416638,-1.46489663050601,0.194324421221876,5.48681768931616,-5.46544099078223,1.70211846930367,-0.153408095152073,3.06055692725375,-1.16361929895084,1.55502328869955,0.941263158631492,1.24119801569895,2.09697767959234,-3.67860875992776,1.51463228449555,2.32534749448962,2.44453628441571,1.00958136723111,0.1086171679306,1.98314131085725,2.86949532041392,0.175536668777619,-2.40233831847379,4.53469396038976,-2.91964417779386,3.06958565241449,0.412978826691499,-1.23710019722082,-0.478745612516049,0.874189896033304,0.991409115056367,0.982471509201424,-2.71688995244045,0.898601246921361,0.038269685477052,-2.82026514151509,-4.94418967433724,-0.380686400280241,1.98640599915418,0.0978771371506904,-0.134061151023786,-2.38762578020732,3.79623272961422,-0.49981521509276,0.572246218815705,-0.36586381416852,-0.390097058819623,0.226978428386311,-1.82049824620545,-2.25110791257028,6.54259566382856,0.531720013463419,2.74709375052199,0.676074324754182,0.696403776086884,1.3915397300223,-1.94303018937329
-2.28706009224809,-0.543735792100675,-1.83084176739777,1.98906140431552,-0.0336263066014822,-0.540904472212276,3.01335929719517,-4.03321546457227,1.81953861806843,1.57800504756106,2.58190890737248,-0.14909396265181,1.15778728732696,1.87107247467083,1.86658479669966,2.59798045638887,-1.97416187508968,-0.0724930340033647,1.54931190715124,2.22231253165283,1.0645099412293,0.551691281121633,0.32155047711443,2.16471980581457,1.02613933553202,-0.0765829943461819,3.65505759796579,-2.55900976748606,1.90296541810953,-0.124297136026293,-0.332230625677065,1.26593916802359,2.68760982077846,2.05577496698712,1.51550525711926,-1.43653170949687,-2.4534882919047,-1.31923963607194,-0.577076306832789,-2.2231664083914,0.445185852918714,0.99361420233407,0.82247760631893,-0.0644065143424762,-0.649295906065985,1.18259057725073,-1.43043790552811,2.25735119620766,1.08292670632554,-0.703138445666359,0.510358860952672,-0.262398747344681,-2.36672582816416,5.70835968157395,0.44409166287394,1.66268351050164,0.853714017285702,2.09592239849498,0.156951245514926,-2.73597825490916
0.0889586434150473,0.245191640160233,0.790065790653456,-2.02166867241557,-0.454536804236142,0.889376118559847,-1.04861908776473,1.40559441123817,1.12138690814519,-1.90626725319606,-0.362897732887197,-1.20111124898317,-4.14357430679313,-1.56051303778401,-0.300771049361369,-0.767022654110868,1.18651500843658,-0.153834352264893,-1.54076606187143,0.472983059318878,0.116659582426721,1.41150300207293,0.79174258048316,1.44812792065857,1.2125626195588,0.2982230193537,-0.988884095218205,-2.3024259622685,-0.945719828606992,0.865847589474742,1.12289958583044,-2.91256166301037,-1.65874661537943,-0.996082043407306,0.646865219316322,-0.290385874025645,4.28988359818439,0.892685072671762,0.736525051259143,1.81378387601402,0.773904433094352,1.14884715939338,-2.57120787310662,1.77018347947678,-1.75203993798755,-0.503723929564756,-0.821634168865025,0.137394359955282,-4.05109335009844,-1.1879342424018,0.903510012986869,2.46128390573852,-1.31742433950838,2.02969955801907,0.341603075497897,-0.492235648248268,-3.04324584780914,-1.4959398573551,2.71198362435393,2.90952614921577
-2.41074042668997,-0.14187937503116,-0.210714944686457,-1.17134529182637,0.413669761133419,0.338101961669744,-0.116513721107442,-1.57392053312243,3.2417928676653,-0.768774548289362,1.46271018887265,-1.23140245865252,-1.86454474807993,-0.28317260420833,0.441801054996384,1.30692718614639,0.404223573606085,0.464308416722876,-0.52696159658431,2.09022411832396,1.49246371055277,0.769107383063192,0.920848174399993,1.56754000654409,2.4405754222801,0.765661204201338,1.00439884275372,-2.25560489379263,-0.0696226007483653,-0.0349266635266588,-0.456879226772218,-2.83739794355136,0.948879496126631,0.510400869602555,1.89882461335391,-1.39974475847653,2.2822960571221,0.933568344695556,-0.276132144783331,-1.50654896330946,-1.49169782704063,0.655992741868685,-1.0708081442117,2.7895324011335,-1.12338550844714,0.793132092071973,-1.98056947137291,1.08156334381206,-2.17983117651653,-0.868048722910806,0.599013323804318,0.341378790821723,-2.20062410163429,5.96985750648892,-1.0655929279004,1.36416559933897,-1.82990945668842,1.09747599304968,1.57214241458772,0.147916308449778
-6.90343986171869,2.15463711711782,-4.6410595209963,-0.533835287498488,-0.273089232303601,1.72716553145615,2.51524348265966,-7.04521447875241,3.46214180884523,1.98974045385556,9.99809359332032,-0.442661257897237,-0.299951682519955,4.03663020107603,4.24061646827914,6.11048481980612,-1.6609749406315,-1.041002505407,7.43163754524495,4.87966697080496,2.64378363568622,0.876858196260267,0.145983132480864,5.80939879117976,1.04718439901857,3.0962919205937,8.56586488972295,-3.03570223541192,0.961463663748778,-3.36161781666128,1.75723859910383,-0.368959957127201,4.79195723174861,5.99593292045816,-0.306654311350631,-0.960954064955725,-3.45431657362929,-5.09809645224291,-1.09194211452598,-5.88561487637552,-0.982474141236703,2.94403319309657,2.97792047215782,2.39556582677118,0.652935233249493,-1.17101366406445,-2.09654593196556,1.82466065783221,7.58213632284428,-1.27367261708401,-0.0800803160602779,0.228798477471121,-6.16334241761808,11.9937925110931,2.78261118024967,2.67070511611043,2.92606255330553,5.41206089228775,-2.71535656126256,-11.2591978268139
-3.89744153915253,3.26988546355406,-3.44388889093992,-1.90768905841522,-0.159181791480592,-1.07506994992925,-5.60291905539437,-5.31998183234884,4.06698980690488,0.149984121157121,4.27578290144623,-0.424493061190914,-2.63662404631495,2.23898004602503,1.97891632550211,3.55451796266021,1.90725284305604,1.20474181187446,1.7176361062632,1.73166422575133,4.05386652324002,-1.23610994889494,0.245555114086791,2.41500211191541,3.44152750712535,3.72146457784804,3.43766264148261,-3.51752473181386,-1.8516211592292,-2.26576954180746,0.628980328320229,-1.45153931637232,4.03177190799114,3.53213539205919,2.73449703142949,-0.663497172670353,-0.726518019400072,-3.15682560386159,0.66056807211106,-1.19249006170164,-1.05587490285437,-0.419298747630547,1.9348832500352,2.45449730049721,-0.934071262177902,-3.33413486522743,-3.06754883770878,4.62758897075268,4.53419789793421,-0.971337182842422,1.35662297393094,0.805427903468795,-4.14858062371156,9.63063260200812,4.25088636215812,0.14614808730424,1.87186676727054,3.52241358196237,-3.31416472964197,-6.34412200227464
-3.78482336372428,1.91438604235052,-3.49624437029113,-3.16478673955967,1.07791530657065,3.9289692167143,1.35811848681821,-1.37900257437444,0.61535940981187,-0.0218595950248256,7.03047774891323,-1.07577016070013,-3.03054653731449,0.74784233887833,2.95187021828593,4.35697513368417,0.814455261831218,-1.91408499400771,5.46290269887912,1.59653605291173,0.709813858724287,0.356623783813784,-1.42668686317701,5.50475524871664,-1.35108548959221,1.6996030144558,5.21539841202202,-0.29955228649272,-0.477116132758898,-3.01240602280366,3.11167377026893,-1.54869137326746,0.12355205161326,3.67721871135318,-2.33485803792258,2.43945051405134,1.50369943945588,-5.77847204476773,1.50114528274064,-2.34182807546522,-0.242414205696272,3.87281747098331,-0.676835090445804,0.229574660539459,-0.821092462905775,-1.51968669174112,-0.949925647525183,-0.632137012080672,2.73424310974002,-1.82115972588581,0.741808249494686,2.36002391052835,-3.33273806189038,4.58732747285167,2.99581465803114,0.0841942795954783,2.67146001825205,3.10941683890645,-2.16041290325829,-7.30294729118733
