"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
-0.162379398941994,-0.415333688259125,0.0459897667169571,0.175018444657326,-0.202195256948471,-0.251191377639771,-0.177872851490974,-0.260513424873352,0.044314581900835,0.24364860355854,-0.0941431298851967,0.288858503103256,0.171040534973145,0.172006279230118,-0.10786996036768,-0.173949599266052,-0.128342658281326,-0.27647852897644,0.00575466640293598,0.0369199030101299,-0.788233458995819,-0.462069630622864,0.0667348429560661,0.251218676567078,-0.489200085401535,-0.468473374843597,-0.586925327777863,-0.672328174114227,0.0151174860075116,-0.166587993502617,-0.375100463628769,0.395924121141434,-0.696004688739777,-0.504829823970795,-0.576811909675598,-0.252032786607742,0.298470884561539,-0.7129927277565,0.475393831729889,-0.575274050235748,-0.101559281349182,-0.653587818145752,-0.397563099861145,-0.347163081169128,-0.880917549133301,-0.670215487480164,-0.0317581072449684,-0.558854758739471,-0.396981507539749,-0.417538076639175,-0.375031143426895,-0.444829255342484,-0.413263529539108,-0.529431879520416,-0.00777997216209769,-0.370213955640793,-0.470587819814682,-0.332987159490585,-0.476079523563385,-0.373342275619507,0.0782605558633804,0.113461025059223,-0.197035416960716,-0.0655847787857056,-0.379916578531265,-0.217387691140175,-0.582571864128113,-0.719240486621857,0.403353750705719,-0.0689972266554832,-0.514605224132538,-0.205216586589813,-0.0502833500504494,0.00734147941693664,-0.036890659481287,-0.592580914497375,-0.284684717655182,0.00962723884731531,-0.643798768520355,-0.700791418552399,-0.324606388807297,-0.0420245155692101,-0.397550910711288,-0.0458001792430878,-0.213803514838219,-0.170664981007576,-0.0669445022940636,0.194773450493813,0.136298432946205,-0.313206166028976,0.0452054440975189,-0.0482007749378681,0.0735740065574646,-0.00158780300989747,0.231622368097305,-0.588810682296753,0.500001549720764,-0.582532405853271,0.144381940364838,-0.198694095015526,0.0241547133773565,0.118038535118103,0.00115942594129592,0.0852440595626831,-0.076553650200367,0.0822111517190933,0.191793069243431,0.275733470916748,-0.648669362068176,-0.0220559500157833,0.289561003446579,0.332797646522522,-0.00927630253136158,-0.184713900089264,0.00674679921939969,-0.10331803560257
0.034113671630621,0.167592748999596,0.000923614075873047,-0.213378220796585,-0.19610869884491,0.0464123710989952,0.0650241672992706,0.159085735678673,-0.221877530217171,0.353436976671219,0.215901762247086,0.188763305544853,0.148807361721992,0.090069405734539,0.201402634382248,-0.0567246414721012,0.401872426271439,-0.0457386486232281,0.201863303780556,0.0674762949347496,0.951301753520966,0.827512979507446,-0.469791978597641,-0.210742503404617,-0.0786061212420464,-0.51476001739502,-0.469880878925323,-0.240140005946159,0.0480243973433971,0.0944606512784958,-0.378148257732391,-0.282650023698807,-0.162211537361145,-0.0499921850860119,0.336633116006851,-0.0123223625123501,0.79173469543457,0.716721892356873,0.648693561553955,0.320218235254288,1.32469630241394,0.751931428909302,0.518007874488831,0.447017788887024,0.0270212218165398,0.084472618997097,0.746902465820312,0.334557324647903,-0.0592158064246178,0.0146219730377197,0.0679694339632988,-0.172372356057167,0.0359858497977257,0.0416714921593666,0.547044038772583,0.314614504575729,0.0647097676992416,-0.143628984689713,-0.0435741171240807,-0.234622597694397,0.185592040419579,-0.494510024785995,0.285145729780197,0.143268764019012,-0.406357705593109,-0.357539802789688,-0.264378368854523,-0.148931175470352,-0.14993654191494,0.0739304199814796,0.116604991257191,-0.17468786239624,0.620382726192474,0.352196842432022,0.365850746631622,0.520093262195587,-0.852814137935638,-0.609750986099243,-0.179632678627968,0.369650036096573,-0.283056944608688,0.119586393237114,0.365588366985321,0.55149120092392,0.0507126785814762,0.11858881264925,0.988680958747864,1.00872480869293,0.495198637247086,0.443127125501633,0.0395025350153446,0.164278984069824,-0.0311039499938488,0.0686065927147865,-0.0534340962767601,-1.01724529266357,0.639741182327271,-0.325286358594894,0.169138416647911,0.101585313677788,-0.140023022890091,0.0453441217541695,-0.0574931055307388,-0.0950027033686638,0.103857800364494,-0.0622300170361996,-0.251120030879974,-0.0336342826485634,-1.39693796634674,-0.975108504295349,0.322019904851913,-0.0255868285894394,-0.142040729522705,-0.146570280194283,0.308265447616577,-0.335212558507919
0.016426483169198,0.0943374112248421,-0.192784920334816,-0.143414780497551,-0.295713871717453,-0.780816555023193,-0.115614004433155,-0.239972203969955,0.542591273784637,0.137474551796913,0.0148158455267549,0.11001630872488,0.142612606287003,0.1981011480093,0.129812195897102,0.398698300123215,0.552990734577179,0.465662151575089,-0.0798666402697563,-0.0761579126119614,-0.43140235543251,-0.456665933132172,-0.116585150361061,-0.203529745340347,-0.004367062356323,0.904313266277313,-0.723069787025452,-0.901049673557281,-0.0204903613775969,0.286802291870117,0.0223446097224951,-0.00818304810672998,-0.621218919754028,-0.792165696620941,-0.356556206941605,-0.618787407875061,0.465519279241562,0.362874239683151,-0.15277536213398,-0.158406689763069,0.435591757297516,0.514150440692902,-0.139461830258369,-0.084299236536026,-0.107743307948112,-0.346548289060593,-0.0443816296756268,-0.185452163219452,0.155844524502754,0.0965360701084137,-0.1107197701931,0.366223901510239,-0.560836017131805,-0.351884871721268,-0.550310552120209,-0.488665491342545,-0.178948700428009,0.0402393825352192,-0.681766152381897,-0.370237469673157,-0.265743762254715,-0.343659669160843,0.648041069507599,0.605040073394775,-0.271459549665451,-0.21040078997612,-0.575299263000488,-0.467181742191315,-0.263384491205215,-0.0817772150039673,0.12459684163332,0.0955107510089874,0.171121001243591,0.663844525814056,0.161082878708839,0.454378873109818,-0.112039282917976,-0.34824612736702,0.405075132846832,0.490181356668472,0.00714038405567408,0.245018288493156,-0.125547513365746,0.577424764633179,0.140064850449562,0.177133098244667,-0.390278488397598,0.451066792011261,-0.51863431930542,-0.387819916009903,-0.0886229500174522,-0.0572640784084797,0.0634607747197151,-0.070199266076088,-0.961381793022156,-0.802881717681885,-0.145852640271187,-0.748132109642029,-0.132109597325325,-0.434641301631927,0.100696131587029,-0.0821385830640793,0.00268873083405197,0.0743441209197044,-0.0489268451929092,0.246124163269997,-0.208494752645493,-0.0372721925377846,-1.00131070613861,-0.886185526847839,-0.44508284330368,-0.535799026489258,0.162891685962677,-0.199167624115944,0.0486676394939423,-0.368749737739563
0.154057368636131,0.0409178882837296,-0.106527723371983,-0.00924439169466496,0.108174577355385,-0.117503695189953,-0.132689356803894,0.28551122546196,0.177673608064651,-0.220420062541962,0.249944269657135,0.0891785845160484,0.18985752761364,0.252109497785568,0.546517014503479,0.250802218914032,0.38974928855896,0.567405641078949,0.153014063835144,0.2353345900774,-0.0517980307340622,-0.18506295979023,-0.0843044593930244,0.0976003184914589,-0.350414544343948,-0.302679598331451,0.0843313410878181,-0.174773022532463,0.351875305175781,0.28684014081955,-0.0331381857395172,-0.0610165558755398,0.276628017425537,0.293213695287704,-0.273452997207642,-0.319515228271484,-0.43930846452713,-0.257197827100754,-0.383692800998688,-0.178518876433372,0.0247426368296146,0.202390044927597,-0.121810264885426,0.0794926360249519,0.22496634721756,0.0593673512339592,-0.116161189973354,0.041969146579504,0.126171544194221,0.133844465017319,0.200609683990479,0.203495875000954,-0.395620822906494,-0.0388603694736958,-0.1438889503479,-0.208595499396324,0.451953142881393,0.260377436876297,0.00446407124400139,0.394677400588989,-0.0549330785870552,0.0100945802405477,0.0753475576639175,0.724673807621002,0.171585768461227,-0.0841117724776268,-0.113471210002899,-0.0294538643211126,0.258043169975281,-0.1952163875103,-0.286472320556641,-0.0460296161472797,-0.0744246169924736,0.0473770201206207,0.162918105721474,-0.0334741212427616,0.523097693920135,0.250016152858734,0.350483745336533,-0.26944237947464,0.512266278266907,0.17232321202755,0.197306394577026,0.113096497952938,0.314095288515091,0.190890610218048,-0.209436193108559,0.269343674182892,-0.0724602341651917,-0.143900200724602,-0.0196278654038906,-0.0109466426074505,-0.0128538655117154,0.00926945731043816,-0.608965039253235,0.0895280763506889,-0.848352313041687,-0.205788940191269,0.0548583567142487,-0.192801475524902,-0.11849245429039,0.023664828389883,-0.0435395762324333,-0.0246754679828882,0.154232755303383,-0.0447751693427563,0.0770655572414398,0.298908203840256,-0.320300579071045,-0.443821787834167,-0.504942893981934,-0.183737054467201,0.122409969568253,-0.146088317036629,-0.023822233080864,0.0754915326833725
0.326742261648178,0.712299644947052,-0.157395243644714,0.099975198507309,-0.646746397018433,-0.531170248985291,0.0190029144287109,0.517764985561371,-0.796966135501862,-0.605180084705353,0.153432682156563,0.024266941472888,-0.0890164077281952,0.117382474243641,-0.036269798874855,-0.462507754564285,0.124385848641396,-0.206540152430534,0.153233394026756,0.403003603219986,0.405394673347473,0.504046022891998,-0.0349209755659103,-0.0615180432796478,-0.336582630872726,-0.627363801002502,-0.0455647669732571,-0.102454490959644,0.014794441871345,-0.314155369997025,-0.275860011577606,-0.270717442035675,0.0247672740370035,-0.0501103065907955,-0.223102658987045,-0.67467737197876,0.185743346810341,0.158384904265404,0.583556234836578,-0.475525915622711,1.33865296840668,0.200245872139931,0.298990368843079,0.507207870483398,0.691037952899933,0.400517344474792,0.495805114507675,0.292669981718063,0.520340502262115,0.394282400608063,0.557738304138184,0.243638798594475,0.467780441045761,0.260720074176788,0.260163009166718,-0.221667915582657,0.413438767194748,0.551888227462769,-0.630656719207764,-0.0701334848999977,-0.908434450626373,-0.781122207641602,0.39605912566185,-0.0435328558087349,0.117229729890823,-1.25259137153625,-0.281238526105881,-0.377937495708466,0.349493443965912,0.609647274017334,-0.143774464726448,-0.426925837993622,0.0641794428229332,-0.279432415962219,0.0596757866442204,-0.590477645397186,0.735102474689484,0.571639657020569,-0.295466750860214,0.0635349527001381,-0.0724111348390579,-0.388781100511551,0.430235236883163,-0.189398571848869,0.111924238502979,-0.305246204137802,0.358845829963684,-0.600403189659119,0.595504403114319,-0.594653308391571,-0.00314416037872434,-0.186108514666557,-0.104296028614044,-0.039928063750267,0.278634637594223,-0.930671453475952,-0.284330993890762,-0.368941813707352,-0.265884339809418,0.223640754818916,0.0129983844235539,0.186022520065308,0.00307361665181816,0.209103390574455,0.0240711234509945,0.138898506760597,0.144890546798706,-0.102382861077785,-0.587235152721405,-0.332089245319366,0.134669110178947,0.130124911665916,-0.23815493285656,-0.191999062895775,-0.150465473532677,-0.155987679958344
0.223644897341728,-0.10413283854723,-0.314166069030762,-0.566360116004944,-0.369807243347168,-0.284321814775467,-0.0669508874416351,-0.426843971014023,-0.310756772756577,-0.158501088619232,-1.28373670578003,0.00549166183918715,-0.365183979272842,-0.0294580422341824,0.545491755008698,0.16004778444767,-2.23657965660095,0.949950933456421,-0.381203979253769,-0.367422312498093,0.231416970491409,-0.76357513666153,-0.0835587158799171,-0.447356641292572,-0.311431765556335,-0.436969459056854,-0.229218199849129,-0.627971410751343,-0.824048757553101,0.0840596556663513,0.471343100070953,0.125629886984825,0.255559325218201,-0.0943751558661461,-0.515276610851288,0.239261999726295,-0.0285266451537609,-0.39483630657196,0.634001612663269,0.115037605166435,0.127473562955856,0.0821800008416176,0.226440712809563,-0.537358283996582,-0.921546697616577,-0.511222004890442,0.499824196100235,0.227946594357491,-0.289889365434647,0.144174307584763,-0.259183675050735,-0.0226883739233017,1.14494335651398,0.0725731998682022,1.50921547412872,-0.0717876851558685,-0.0776700749993324,-0.068602092564106,0.215606912970543,-0.535494327545166,-0.198087990283966,-0.734223425388336,-2.41493535041809,0.136096954345703,-2.16389107704163,0.92897355556488,-0.33094134926796,-0.219329923391342,-0.461903959512711,-0.158266976475716,-0.309315800666809,0.201522752642632,-0.239863976836205,0.239892959594727,0.126422479748726,-0.242546826601028,0.0555981881916523,-0.188742220401764,-0.997375905513763,-0.491615414619446,-1.63857448101044,-0.0339457206428051,0.380361557006836,-0.236135199666023,-0.124741308391094,-0.347875863313675,0.953245401382446,0.0019752501975745,1.60949349403381,0.113159127533436,0.083802305161953,0.082308329641819,0.064242422580719,0.143321588635445,-0.144035220146179,0.493991941213608,0.633199334144592,-0.0027697968762368,1.56471586227417,-0.0521362125873566,0.111828900873661,0.172475263476372,-0.0268217157572508,0.0320997163653374,-0.0875222235918045,0.0209127366542816,0.0270422417670488,0.029554171487689,0.27247616648674,0.0562248714268208,-0.124781794846058,0.741453528404236,0.263119548559189,-0.0704273283481598,0.0921245738863945,0.0214655883610249
0.477300643920898,0.581520140171051,-0.0124300625175238,-0.0157670322805643,0.811831474304199,0.620915532112122,0.0653137937188148,0.221647948026657,0.430676877498627,0.519030213356018,1.16467905044556,0.914137601852417,0.649259626865387,0.907346606254578,0.360716372728348,0.689680576324463,0.650843560695648,0.767977356910706,0.0202080961316824,0.0931117385625839,-0.552482962608337,-0.0780364498496056,-0.0144263571128249,0.0880125910043716,0.22144615650177,0.240680307149887,0.660672307014465,0.678158223628998,0.722538113594055,0.816543877124786,0.000716339913196862,-0.00107705197297037,0.506490707397461,0.649102509021759,-0.279682129621506,-0.693661093711853,-0.620587706565857,0.0428351275622845,-0.557184755802155,0.243509292602539,-0.53316193819046,0.341357558965683,-0.331913352012634,-0.504041850566864,-0.337950140237808,-0.479165107011795,-0.546474575996399,-0.364771366119385,-0.202470853924751,0.0485723875463009,-0.126137509942055,0.245318293571472,0.421544581651688,0.0733602419495583,-0.00966206565499306,0.205181419849396,0.383258283138275,0.582937836647034,-0.215925365686417,0.494879871606827,-0.117448247969151,0.38435971736908,0.202039629220963,0.138690501451492,-0.260331839323044,-0.120115280151367,0.0781821012496948,-0.152521073818207,-0.376183807849884,0.138705655932426,-0.721655011177063,-0.486516147851944,-0.100399829447269,0.124995552003384,0.210221379995346,-0.253315955400467,-0.1878941655159,0.0182768441736698,-0.260033130645752,0.58484011888504,-0.122937053442001,0.194353625178337,0.155134618282318,-0.0559052489697933,0.0154542690142989,0.247115582227707,-0.0780530273914337,-0.220416277647018,0.0194391328841448,0.0754223242402077,-0.0856769680976868,-0.0130989113822579,-0.0828009620308876,-0.0437139868736267,0.0747212618589401,0.776989996433258,0.213276207447052,0.251109689474106,-0.235493049025536,0.0183976609259844,-0.0661874338984489,-0.0181696880608797,-0.0330729223787785,-0.0702760517597198,-0.0843903794884682,-0.0015417089452967,0.137821659445763,-0.057624626904726,0.400680273771286,0.105222046375275,-0.163296684622765,0.0845222398638725,0.0539733432233334,0.0264626927673817,-0.0114194201305509,0.0256616212427616
0.555959701538086,0.377754777669907,0.344182461500168,0.156267136335373,0.280269831418991,0.418499797582626,0.609788775444031,0.400663286447525,0.353813856840134,0.217019394040108,0.800389885902405,0.461585402488708,0.487944334745407,0.469386845827103,0.954112112522125,0.824576914310455,0.889086604118347,0.537360727787018,0.104429520666599,0.408096164464951,0.344050765037537,0.156539723277092,0.397293031215668,0.241019874811172,0.896809041500092,1.26940882205963,0.832981288433075,0.775193274021149,1.36138594150543,0.889984130859375,0.575687766075134,-0.0273812972009182,1.25574123859406,1.39073073863983,0.339925706386566,0.451003819704056,0.0207954384386539,0.607779860496521,-0.0655872374773026,0.590207815170288,0.244119703769684,0.759537875652313,0.261475920677185,-0.044195868074894,0.0618566162884235,-0.156030938029289,0.0779848396778107,-0.112387917935848,-0.107823565602303,0.0367276705801487,0.444756269454956,0.423897206783295,0.615435838699341,0.210418373346329,0.302632927894592,0.472055613994598,0.480265289545059,0.406116485595703,0.738690435886383,0.757391154766083,0.810914695262909,0.234714239835739,0.936022043228149,-0.0797205790877342,0.983509480953217,0.384840756654739,0.489000529050827,0.553487420082092,-0.293077647686005,0.439036458730698,0.121909022331238,-0.421371161937714,1.13491916656494,0.755805015563965,0.961748003959656,1.14559996128082,0.567524135112762,0.743089616298676,1.17990183830261,0.982644975185394,0.832903265953064,0.496751695871353,0.593959510326385,0.479703158140182,0.576376140117645,0.712419807910919,0.333811908960342,0.0617790259420872,0.284631133079529,0.503608882427216,-0.0229583606123924,0.0268792379647493,-0.011080626398325,-0.0556703507900238,0.0139972092583776,0.596982598304749,0.286246448755264,0.29806461930275,0.156679227948189,-0.0318481735885143,0.092025138437748,-0.0334393568336964,-0.072775736451149,-0.0714497566223145,0.0229544341564178,-0.00313064502552152,0.133111655712128,-0.179985553026199,0.396966546773911,0.633997201919556,-0.257003396749496,0.279271245002747,0.205699175596237,-0.201450064778328,0.0699115917086601,0.0140779446810484
0.227008193731308,-0.0924016237258911,0.400133430957794,-0.0314076840877533,0.0764758959412575,0.440652936697006,0.561038970947266,0.163046389818192,0.0621796511113644,0.0074337893165648,-0.226288169622421,-0.192389413714409,0.30050265789032,-0.30024579167366,0.573832154273987,0.220231890678406,-0.658186376094818,-0.456543534994125,0.131854504346848,0.0440766699612141,0.119585402309895,0.562038362026215,0.316308945417404,-0.0608250387012959,0.465092420578003,0.378202348947525,0.817210257053375,1.43955790996552,0.0100202262401581,-0.056439608335495,-0.271667778491974,-0.163888096809387,0.224125787615776,0.203470498323441,1.08519613742828,1.44837653636932,-0.0918108895421028,0.205032020807266,0.0467098727822304,0.737481713294983,0.714586555957794,0.462353318929672,0.108692646026611,0.0870200768113136,-0.422659635543823,-0.17842148244381,-0.0277267880737782,0.0461034178733826,-0.398240029811859,-0.296838879585266,-0.0385047383606434,0.254661202430725,0.484239548444748,0.264643281698227,0.320580244064331,0.479791879653931,-0.0186316668987274,-0.207089617848396,0.0855381935834885,-0.37648418545723,0.390545129776001,0.0517927743494511,0.0564815327525139,-0.518152952194214,0.636668741703033,0.052121601998806,0.192092180252075,0.448801696300507,-0.385818421840668,-0.0399114973843098,0.230577826499939,0.536916613578796,0.403318881988525,0.157182291150093,0.284628391265869,0.492503196001053,0.593545913696289,0.881106495857239,0.0866135284304619,0.307117521762848,0.29818332195282,0.273322016000748,0.280632972717285,0.0816020295023918,0.362185209989548,0.525514960289001,0.247010305523872,-0.0956559255719185,0.39484965801239,0.613765060901642,-0.0175155978649855,0.00688147731125355,-0.0238988604396582,0.0176804959774017,0.476094603538513,1.04605209827423,0.614965379238129,0.807399570941925,0.21464566886425,-0.0235408544540405,0.069590151309967,0.0721640586853027,-0.0881613418459892,0.0097760884091258,0.0899142399430275,0.0849924385547638,0.506563425064087,0.32553032040596,0.23827999830246,0.697680830955505,0.670992076396942,0.258245587348938,-0.252878218889236,0.0419675968587399,-0.12088093906641,0.280609518289566
-0.88684743642807,-0.418885558843613,0.139512971043587,-0.0297868046909571,-0.0359435118734837,-0.064992681145668,-0.218599528074265,-0.271517068147659,0.500650465488434,0.0197852812707424,-0.448778092861176,-0.460712909698486,-0.739561200141907,-0.545890986919403,-0.506349444389343,0.0564705468714237,-0.488235622644424,-0.178278222680092,-0.0505269765853882,-0.393677115440369,-0.00901190191507339,0.301625221967697,-0.437819391489029,-0.409781247377396,0.83905017375946,0.222210422158241,0.204113855957985,0.249244675040245,-0.5901899933815,-0.477025747299194,-0.458356410264969,-0.541929125785828,-0.943281590938568,-1.0921505689621,0.937494099140167,0.285384118556976,0.190109521150589,-0.017833748832345,-0.650654733181,-0.570121228694916,-0.0317743606865406,-0.155571490526199,-0.398910671472549,-0.104408591985703,0.0624802298843861,-0.140336379408836,-0.345986127853394,-0.0601043365895748,-0.364365607500076,-0.295488774776459,-0.409557580947876,-0.621978461742401,-0.83109176158905,0.123935602605343,-0.77707827091217,-0.367351919412613,-0.74019193649292,-0.601839244365692,-0.0253665763884783,-0.190592303872108,-0.653974592685699,-0.495570868253708,-0.747452735900879,-0.71874725818634,-0.0666877403855324,0.494434535503387,-0.0617333985865116,-0.0914689525961876,0.152919098734856,-0.378171980381012,0.892656266689301,0.42964306473732,0.465644627809525,0.336873531341553,-0.0137370247393847,0.301877915859222,-0.273855239152908,-0.185856133699417,-0.145662382245064,-0.302902430295944,-0.00439393613487482,-0.0255933310836554,-0.269090354442596,-0.0401775911450386,0.314463794231415,0.23672316968441,-0.600661396980286,-0.50821578502655,-1.05800354480743,0.16527159512043,-0.0227067302912474,0.0503512471914291,-0.0813208669424057,0.095625065267086,-0.999395072460175,-1.00413990020752,-1.03371834754944,-0.440168112516403,-0.301356166601181,-0.0192293114960194,0.0254443436861038,0.0831055194139481,-0.0251426175236702,0.0170212276279926,0.0570376329123974,0.246786758303642,0.330333203077316,-0.0298176016658545,0.542457044124603,0.230781018733978,0.23421548306942,-0.520860910415649,0.0131488284096122,0.259968847036362,0.0559707172214985,0.044792715460062
